2023-03-11	08:00	20215,53	20686,51	20215,5	20586,75	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,595
2023-03-11	09:00	20586,75	20640,11	20374,07	20492,43	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,4375
2023-03-11	10:00	20491,36	20502,75	20315,01	20393,88	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,2729
2023-03-11	11:00	20393,89	20414,81	20271,23	20339,7	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,1824
2023-03-11	12:00	20339,69	20435,43	20307,45	20391,39	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,2688
2023-03-11	13:00	20391,4	20408,46	20200	20284,61	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,0904
2023-03-11	14:00	20283,9	20320,77	19823,82	19850,81	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,366
2023-03-11	15:00	19850,81	20208,36	19765,03	20071,82	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7351
2023-03-11	16:00	20071,82	20147,15	19955,43	20092,78	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7701
2023-03-11	17:00	20092,78	20160,15	19997,5	20036,75	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,6765
2023-03-11	18:00	20035,98	20107,99	19971,71	20086,07	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7589
2023-03-11	19:00	20086,07	20129,06	20030	20031,65	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,668
2023-03-11	20:00	20032,41	20143,93	20030,01	20078,23	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7458
2023-03-11	21:00	20077,14	20205,46	20072,82	20112,33	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,8027
2023-03-11	22:00	20113,14	20147	20040,77	20061,98	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7186
2023-03-11	23:00	20062,77	20104,61	19992,24	20091,11	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,7673
2023-03-12	00:00	20091,75	20331,44	20066	20246,92	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,0275
2023-03-12	01:00	20245,48	20324,21	20197,64	20226,72	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,9938
2023-03-12	02:00	20227,46	20252,88	20145,01	20220,96	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	121,9841
2023-03-12	03:00	20220,98	20456	20214,63	20349,4	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,1986
2023-03-12	04:00	20349,4	20364,49	20280	20353,91	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,2062
2023-03-12	05:00	20353,91	20450	20300	20333,55	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,1722
2023-03-12	06:00	20332,53	20529,91	20330,41	20455,73	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,3762
2023-03-12	07:00	20455,73	20502,46	20342,69	20453,41	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,3723
2023-03-12	08:00	20453,41	20483,89	20380	20419,33	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,3154
2023-03-12	09:00	20419,33	20430,66	20303,53	20377,2	LONG	0,00167	5981,87	0,00451	HOLD	98,2349	122,2451
