2026-04-30	05:00	75933,94	76004,14	75818,14	75927,38	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,0139
2026-04-30	06:00	75927,38	75990,06	75692,33	75780	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	214,7677
2026-04-30	07:00	75780	76344,61	75656,03	76248,74	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,5505
2026-04-30	08:00	76248,76	76473,26	76178,73	76232,8	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,5239
2026-04-30	09:00	76232,81	76351,04	75494,7	75704,74	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	214,6421
2026-04-30	10:00	75704,74	75994,26	75659,85	75928,1	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,0151
2026-04-30	11:00	75928,09	75963,92	75414,57	75497	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	214,2951
2026-04-30	12:00	75497,01	75750	75323,65	75600,09	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	214,4673
2026-04-30	13:00	75600,09	75867,9	75569,99	75753,53	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	214,7235
2026-04-30	14:00	75753,54	76179,91	75718,5	76161,67	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,4051
2026-04-30	15:00	76161,67	76208,92	76019,57	76058,17	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,2323
2026-04-30	16:00	76058,17	76339,38	76012,6	76097,19	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,2974
2026-04-30	17:00	76097,19	76163,52	75974,93	76028,66	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,183
2026-04-30	18:00	76028,66	76244,36	75876,29	76059,43	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,2344
2026-04-30	19:00	76059,42	76511,22	76042,75	76308,48	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,6503
2026-04-30	20:00	76308,48	76669,14	76116,2	76420,44	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,8373
2026-04-30	21:00	76420,45	76597,51	76093,81	76301,24	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,6382
2026-04-30	22:00	76301,25	76653,6	76163,16	76473,6	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,9261
2026-04-30	23:00	76473,6	76484,6	76228,27	76261,03	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,5711
2026-05-01	00:00	76261,04	76328,71	76111	76250,01	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,5527
2026-05-01	01:00	76250	76468,84	76204,4	76350	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,7196
2026-05-01	02:00	76350	76514,8	76308,33	76412,8	LONG	0,00167	5981,87	0,00648	HOLD	98,2349	215,8245
