Tanggal WIB	Jam WIB	BTC Open	BTC High	BTC Low	BTC Close	Posisi	Lot BTC	Pending Reverse	Qty Pending	Action	Saldo Realized	Equity MTM
2018-09-08	07:00	6395,54	6448,21	6390,73	6432,6	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6284
2018-09-08	08:00	6432,59	6445,48	6415,51	6421,2	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6093
2018-09-08	09:00	6422	6459	6422	6444,18	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6477
2018-09-08	10:00	6443,44	6452	6414	6428,75	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6219
2018-09-08	11:00	6428,75	6433,88	6412	6432,11	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6275
2018-09-08	12:00	6432,11	6453,56	6420	6442,61	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6451
2018-09-08	13:00	6443,49	6468	6437,75	6444,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6474
2018-09-08	14:00	6444,99	6455	6440,06	6449,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6558
2018-09-08	15:00	6449,97	6478	6449,01	6464,56	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6817
2018-09-08	16:00	6465,75	6470	6440,05	6467,26	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6862
2018-09-08	17:00	6467,26	6471	6450	6459,11	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6726
2018-09-08	18:00	6459,13	6464,93	6418,03	6429,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6224
2018-09-08	19:00	6429,01	6431,43	6355,55	6407,31	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5861
2018-09-08	20:00	6407,31	6422,94	6385,2	6414,42	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,598
2018-09-08	21:00	6415,61	6417,18	6381,62	6404,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5806
2018-09-08	22:00	6404,41	6432,96	6385,99	6429,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,623
2018-09-08	23:00	6429,4	6434,11	6357	6368,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5206
2018-09-09	00:00	6365,17	6405,73	6165,58	6212,33	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2605
2018-09-09	01:00	6212,33	6215	6125	6186,29	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,217
2018-09-09	02:00	6186,28	6208	6150	6176,04	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,1999
2018-09-09	03:00	6176,05	6185	6111	6168	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,1865
2018-09-09	04:00	6169,3	6180,91	6153,25	6180	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2065
2018-09-09	05:00	6180	6206,88	6158,8	6180,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2066
2018-09-09	06:00	6180,91	6194,98	6167,38	6185,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2149
2018-09-09	07:00	6185,06	6190,71	6164	6175,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,1988
2018-09-09	08:00	6173,07	6206	6173	6206	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2499
2018-09-09	09:00	6205,66	6205,66	6145	6160,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,1748
2018-09-09	10:00	6157,06	6180	6141,53	6171,92	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,193
2018-09-09	11:00	6171,92	6190,69	6164,23	6171,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,1923
2018-09-09	12:00	6173,07	6190	6170,29	6180,18	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2068
2018-09-09	13:00	6180,18	6199,05	6180,18	6185,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2165
2018-09-09	14:00	6185,98	6193,11	6176,88	6187,83	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2196
2018-09-09	15:00	6186,86	6196,96	6181,55	6195,9	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2331
2018-09-09	16:00	6195,93	6441	6188	6382,71	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,545
2018-09-09	17:00	6382,72	6397,79	6342	6359,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5071
2018-09-09	18:00	6356,71	6387,56	6354,76	6377,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5368
2018-09-09	19:00	6377,77	6396	6370,22	6392,6	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5616
2018-09-09	20:00	6391,7	6436	6385,17	6398,82	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5719
2018-09-09	21:00	6396,31	6423,81	6375,43	6380,69	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5417
2018-09-09	22:00	6382,07	6390	6352,74	6369,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5222
2018-09-09	23:00	6369,05	6387,12	6360,33	6382,6	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5449
2018-09-10	00:00	6382,63	6388,18	6366,42	6377,25	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5359
2018-09-10	01:00	6375,57	6396,28	6373,49	6377,52	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5364
2018-09-10	02:00	6375,47	6394,99	6373,03	6384,19	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5475
2018-09-10	03:00	6384,19	6400	6378,66	6392,39	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5612
2018-09-10	04:00	6395,89	6400	6368	6374,2	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5308
2018-09-10	05:00	6374,19	6376,96	6211	6252,91	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3283
2018-09-10	06:00	6252,91	6291	6235,08	6250,81	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3248
2018-09-10	07:00	6252,26	6279,78	6246,39	6262,63	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3445
2018-09-10	08:00	6263,52	6373,98	6262,69	6334,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4653
2018-09-10	09:00	6334,97	6354,82	6312	6321,23	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4424
2018-09-10	10:00	6322,11	6323,36	6288,48	6312,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4286
2018-09-10	11:00	6314,01	6314,02	6259	6281,65	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3763
2018-09-10	12:00	6281,65	6309,31	6280	6304,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4136
2018-09-10	13:00	6304,02	6334,47	6290	6332,1	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4605
2018-09-10	14:00	6332,1	6346,81	6315	6326,25	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4507
2018-09-10	15:00	6326,27	6342,08	6290	6301,83	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,41
2018-09-10	16:00	6303,13	6305	6262	6300,08	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,407
2018-09-10	17:00	6300,09	6320	6245	6306,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,417
2018-09-10	18:00	6306,04	6318,5	6278	6313	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4286
2018-09-10	19:00	6313	6318	6291,5	6296,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4019
2018-09-10	20:00	6302,33	6312,94	6271,84	6301,14	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4088
2018-09-10	21:00	6299,52	6346,99	6296,99	6311,87	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4267
2018-09-10	22:00	6311,85	6315,35	6282,06	6295,74	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3998
2018-09-10	23:00	6297	6300	6221	6262	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3435
2018-09-11	00:00	6261,21	6280,01	6240	6260,11	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3403
2018-09-11	01:00	6260,11	6291,88	6241,15	6279,46	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3726
2018-09-11	02:00	6280,14	6305	6274,43	6296,73	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4014
2018-09-11	03:00	6294,65	6317,15	6275	6310,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4244
2018-09-11	04:00	6311,99	6321,8	6286,28	6295,81	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3999
2018-09-11	05:00	6298,93	6300	6267,46	6292,25	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,394
2018-09-11	06:00	6292,26	6320,58	6287,67	6312	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,427
2018-09-11	07:00	6311,99	6346,93	6289	6320,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4403
2018-09-11	08:00	6320,01	6392,11	6320,01	6392,1	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5607
2018-09-11	09:00	6385,47	6404	6341	6357,94	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5037
2018-09-11	10:00	6360,27	6384	6355	6355	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4988
2018-09-11	11:00	6355	6366,66	6309,49	6325,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4503
2018-09-11	12:00	6326,02	6348,62	6313,04	6339,35	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4726
2018-09-11	13:00	6339,36	6358,76	6330	6334,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4653
2018-09-11	14:00	6333,98	6340,92	6300	6310,19	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4239
2018-09-11	15:00	6310,19	6331,82	6301	6325	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4487
2018-09-11	16:00	6325	6361,29	6317	6339,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4737
2018-09-11	17:00	6340	6343,19	6310,54	6315,36	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4326
2018-09-11	18:00	6315,1	6322,01	6250	6283,75	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3798
2018-09-11	19:00	6280,77	6293,97	6257,87	6276,79	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3681
2018-09-11	20:00	6276,79	6303,29	6272,31	6288,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3869
2018-09-11	21:00	6290	6300,01	6169,68	6204,15	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,2468
2018-09-11	22:00	6204,09	6258,49	6187,5	6250,63	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3245
2018-09-11	23:00	6250,6	6274,73	6234,47	6257,74	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3363
2018-09-12	00:00	6257	6260,76	6224,51	6244	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3134
2018-09-12	01:00	6243,67	6252,11	6186,7	6243,25	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3121
2018-09-12	02:00	6243,63	6288	6233	6268	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3535
2018-09-12	03:00	6269,23	6274,99	6246,47	6259,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3397
2018-09-12	04:00	6259,42	6320,01	6242,09	6316,63	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4347
2018-09-12	05:00	6318,06	6323,41	6292	6300,04	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,407
2018-09-12	06:00	6300,06	6310,84	6272	6294,91	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3984
2018-09-12	07:00	6293	6300,59	6259,54	6259,64	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3395
2018-09-12	08:00	6261,46	6281,99	6253,17	6266,79	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3514
2018-09-12	09:00	6266,79	6279	6231,5	6256	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3334
2018-09-12	10:00	6255,99	6268,61	6218	6260,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3417
2018-09-12	11:00	6261,95	6290	6252,38	6272,15	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3604
2018-09-12	12:00	6272,14	6305,05	6270,04	6278,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,371
2018-09-12	13:00	6276,45	6285	6248	6253,69	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3296
2018-09-12	14:00	6255,08	6266,99	6230,27	6244,94	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,315
2018-09-12	15:00	6245	6253,15	6192,37	6249	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3217
2018-09-12	16:00	6249,04	6265,11	6238,15	6254,22	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3305
2018-09-12	17:00	6256,22	6278,22	6240	6243,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3133
2018-09-12	18:00	6242,99	6260	6225	6243,74	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,313
2018-09-12	19:00	6243,76	6288	6243,76	6252,49	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3276
2018-09-12	20:00	6252,49	6297,24	6250,17	6295,53	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3994
2018-09-12	21:00	6297,88	6299	6263,47	6282,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3785
2018-09-12	22:00	6283	6292,77	6257,11	6269,39	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3558
2018-09-12	23:00	6269,39	6285	6261,6	6271,3	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,359
2018-09-13	00:00	6271,64	6318,99	6267,44	6291	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3919
2018-09-13	01:00	6290,52	6360	6283	6315,65	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,433
2018-09-13	02:00	6316,07	6337,99	6292,51	6312,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4282
2018-09-13	03:00	6313,86	6322	6297	6319,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4387
2018-09-13	04:00	6319,04	6345	6303,44	6312,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4286
2018-09-13	05:00	6313	6350	6303,56	6350	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4904
2018-09-13	06:00	6350	6353,48	6321,93	6338,62	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4714
2018-09-13	07:00	6338,62	6439	6337,4	6413,94	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5972
2018-09-13	08:00	6414	6424,85	6385	6400,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,574
2018-09-13	09:00	6399,54	6406,75	6380	6400	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5739
2018-09-13	10:00	6400	6412	6380	6388	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5539
2018-09-13	11:00	6388,02	6414,88	6384,88	6399,17	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5725
2018-09-13	12:00	6396,68	6407,07	6368,46	6376,37	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5344
2018-09-13	13:00	6377	6393,63	6372	6390,71	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5584
2018-09-13	14:00	6390,7	6400	6380,95	6385,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5489
2018-09-13	15:00	6385,01	6437,41	6383,12	6419,66	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6067
2018-09-13	16:00	6422,34	6488,48	6412,02	6439,59	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,64
2018-09-13	17:00	6445,98	6476,78	6430,54	6445,88	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6505
2018-09-13	18:00	6445,88	6468,88	6423,07	6468	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6875
2018-09-13	19:00	6467,5	6487	6436,55	6458,08	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6709
2018-09-13	20:00	6458,08	6535	6452,06	6508,29	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7548
2018-09-13	21:00	6509,98	6528,13	6487,9	6493,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7292
2018-09-13	22:00	6493,61	6496,25	6467	6480	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7075
2018-09-13	23:00	6480	6528	6479	6513,15	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7629
2018-09-14	00:00	6513	6528,96	6473	6500,92	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7424
2018-09-14	01:00	6501,05	6507,64	6473	6482,17	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7111
2018-09-14	02:00	6483,01	6494	6418	6447,76	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6537
2018-09-14	03:00	6449,93	6473,05	6411,02	6467,36	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6864
2018-09-14	04:00	6468	6478,69	6445,78	6466,86	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6856
2018-09-14	05:00	6466,87	6501,36	6462,41	6475,89	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7006
2018-09-14	06:00	6480	6519	6474,88	6487,38	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7198
2018-09-14	07:00	6487,39	6501,24	6454,68	6461,76	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,677
2018-09-14	08:00	6462,79	6495,09	6460,16	6488,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7225
2018-09-14	09:00	6488,99	6565,68	6488,77	6551	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8261
2018-09-14	10:00	6551	6584,99	6542,13	6542,37	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8117
2018-09-14	11:00	6545,79	6570	6535,41	6545	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8161
2018-09-14	12:00	6545	6570,99	6543,32	6548,48	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8219
2018-09-14	13:00	6548,49	6561,15	6535,21	6555,04	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8328
2018-09-14	14:00	6554,99	6583,89	6536,85	6543,84	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8141
2018-09-14	15:00	6543,86	6549,97	6385,62	6414,66	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5984
2018-09-14	16:00	6419,58	6464,57	6405	6426,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6174
2018-09-14	17:00	6425,78	6467,1	6425	6441	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6424
2018-09-14	18:00	6440	6480,49	6437,62	6459,28	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6729
2018-09-14	19:00	6458,52	6475	6443	6465,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6841
2018-09-14	20:00	6465,96	6466,42	6426,01	6443,82	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6471
2018-09-14	21:00	6449,72	6458,86	6426,01	6449,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6574
2018-09-14	22:00	6450	6485,49	6449,45	6480	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7075
2018-09-14	23:00	6479,99	6523,21	6478,06	6507,65	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7537
2018-09-15	00:00	6509,05	6509,07	6465	6465,63	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6835
2018-09-15	01:00	6465,99	6486,45	6452,54	6477,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7041
2018-09-15	02:00	6476,06	6538,93	6474,66	6531	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7927
2018-09-15	03:00	6531	6545,63	6504,09	6531,26	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7931
2018-09-15	04:00	6533,66	6537,99	6494,05	6509,2	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7563
2018-09-15	05:00	6509,2	6538	6496,87	6514,09	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7644
2018-09-15	06:00	6513,28	6528,99	6449,38	6476,63	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7019
2018-09-15	07:00	6476,63	6504,93	6473,3	6486,22	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7179
2018-09-15	08:00	6486,22	6527,79	6480,9	6520,52	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7752
2018-09-15	09:00	6520,52	6525,23	6493,34	6499,57	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7402
2018-09-15	10:00	6498,18	6509,47	6480	6496,85	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7356
2018-09-15	11:00	6496,26	6518,19	6490,41	6511,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7594
2018-09-15	12:00	6511,06	6521	6479,89	6491,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,726
2018-09-15	13:00	6492,17	6493,67	6466,13	6483,85	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7139
2018-09-15	14:00	6483,98	6506,95	6483,84	6498,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7376
2018-09-15	15:00	6498,01	6538,79	6497,02	6512,89	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7624
2018-09-15	16:00	6512,89	6535,94	6512,89	6535,93	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8009
2018-09-15	17:00	6533,02	6559,35	6512,41	6520,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7743
2018-09-15	18:00	6520,03	6528,69	6495,11	6523,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7802
2018-09-15	19:00	6524,26	6536,92	6513,04	6531,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7927
2018-09-15	20:00	6532	6565	6530,98	6540	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8077
2018-09-15	21:00	6540	6565,45	6525,02	6540,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8077
2018-09-15	22:00	6538,33	6546,65	6520,81	6542,22	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8114
2018-09-15	23:00	6542,18	6556,76	6530,33	6547,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8203
2018-09-16	00:00	6547,5	6558	6527,85	6548,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8211
2018-09-16	01:00	6548,02	6549,97	6501,99	6523,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7794
2018-09-16	02:00	6522,99	6539,1	6506,67	6530	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,791
2018-09-16	03:00	6530	6537,98	6521,06	6533	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,796
2018-09-16	04:00	6533,01	6535	6470,42	6495	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7326
2018-09-16	05:00	6492,67	6535	6491,87	6517,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7709
2018-09-16	06:00	6517,96	6529,81	6514,95	6514,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7659
2018-09-16	07:00	6514,96	6524,62	6497,78	6511,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7594
2018-09-16	08:00	6512	6522,98	6486,35	6494,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7309
2018-09-16	09:00	6495,98	6507,17	6476	6499,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7393
2018-09-16	10:00	6498	6504,13	6469,23	6478,33	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7047
2018-09-16	11:00	6478,38	6486,21	6370	6454,9	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6656
2018-09-16	12:00	6456,81	6474,23	6442	6467,15	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6861
2018-09-16	13:00	6467,16	6472,26	6449,68	6462,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6782
2018-09-16	14:00	6461,51	6464,33	6445,01	6447,82	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6538
2018-09-16	15:00	6447,82	6498,97	6443,58	6485,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7175
2018-09-16	16:00	6485,99	6498,41	6476,68	6492,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7277
2018-09-16	17:00	6492,52	6520	6478	6509,88	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7574
2018-09-16	18:00	6508,45	6517,59	6492,5	6499,35	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7398
2018-09-16	19:00	6497,74	6508,34	6488,01	6502,73	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7455
2018-09-16	20:00	6503,99	6511	6475,01	6480,14	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7077
2018-09-16	21:00	6482,76	6482,76	6456,01	6476,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7017
2018-09-16	22:00	6480,45	6482	6464,01	6482	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7109
2018-09-16	23:00	6482	6490	6477,13	6480,83	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7089
2018-09-17	00:00	6480,84	6492	6409,74	6473,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6975
2018-09-17	01:00	6474	6493	6473,99	6487,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7208
2018-09-17	02:00	6487,95	6516	6483,13	6505,75	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7505
2018-09-17	03:00	6505,73	6517	6492,12	6502,24	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7447
2018-09-17	04:00	6502,24	6511,01	6485	6490	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7242
2018-09-17	05:00	6490,4	6502,04	6477,22	6499,78	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7405
2018-09-17	06:00	6499,78	6507	6490	6505	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7493
2018-09-17	07:00	6500,08	6533,84	6500	6523,71	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7805
2018-09-17	08:00	6523,71	6531,2	6511	6518,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,771
2018-09-17	09:00	6518,01	6520,68	6501	6517,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7701
2018-09-17	10:00	6517,46	6519,05	6503,03	6517,16	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7696
